Player,Stats_from,Age,MPG,PPG,PER,TOPG,PFG,2017_2018 Salary
Trevor Booker,2016.0,0.439737091852487,-0.27329250196916655,-0.7180478465262548,-0.03633358070293117,-0.368765846230912,0.3397711434397826,0.051704927428885196
Chris Bosh,2016.0,1.1667784497875096,1.2583554050488948,1.6180519022620081,1.1814804056717005,0.1918460021986562,-0.017684497733231167,2.093905805749499
Avery Bradley,2016.0,-0.28730426608253545,1.237113928214751,0.9348399344390464,-0.288295095125269,0.1447652473627158,0.3683183488805725,0.011780257103622398
Corey Brewer,2016.0,0.6820842111641612,-0.30948577135128175,-0.4818216729106211,-0.9811892597866972,-0.46182438427817996,0.20133709057490862,-0.14356969242142795
Aaron Brooks,2016.0,1.1667784497875096,-0.8199606281077384,-0.4958391311737115,-0.5822501952846626,-0.16394153141902337,-0.006385886509170454,-0.8336879425965464
Reggie Bullock,2016.0,-0.5296513853942096,-1.3503626712916736,-1.1718652200831643,-0.5402566095476065,-1.3849168757076409,-1.734530527575429,-0.7852942305272188
Trey Burke,2016.0,-0.7719985047058838,-0.1918289829179916,0.12261374784501292,-0.12032075217704379,-0.0865852167979979,-0.8775951207199603,-1.0020725905555057
Alec Burks,2016.0,-0.5296513853942096,0.3269927801972535,0.5972299100857871,-0.05733037357145923,0.409698843417727,0.5709771967217535,0.2690727875433644
Caron Butler,2016.0,2.136166927034206,-1.4979136389768768,-1.0995321866219265,-0.6872341596273033,-1.4348335100371157,-1.223608166288165,-1.0357976554950985
Jimmy Butler,2016.0,-0.04495714677086132,1.6598017040493445,1.940958876798897,1.4124451272255103,0.8178520455445794,-0.10172143196193816,1.3373444778141486
Bruno Caboclo,2016.0,-1.4990398626409063,-1.8765522190909538,-1.6670791203751796,-4.676624804647649,-0.8191950199735917,-2.4238702213757057,-0.7914564394222088
Jose Calderon,2016.0,1.893819807722532,0.6123653808589135,-0.4180130347755124,-0.477266230942022,-0.13891448845339754,-0.06460511934425911,-0.8069422504090998
Kentavious Caldwell-Pope,2016.0,-1.014345624017558,1.632706932199523,0.818370863050764,-0.4562694380734939,0.07866511474536907,0.4287262746793859,1.1408643264973877
Isaiah Canaan,2016.0,-0.5296513853942096,0.30593417405809914,0.18946812926089426,-0.7292277453643597,-0.17221493405228772,-0.2906772052883043,-0.9660471360811108
Clint Capela,2016.0,-1.256692743329232,-0.45800036779843406,-0.509467305896216,0.7825413411696662,-0.6778380264109538,0.8421675330686704,-0.806200890249268
DeMarre Carroll,2016.0,0.6820842111641612,0.8642533893419034,0.19176725898180552,-0.5612534024161345,-0.30395296059734994,0.774135696554654,0.7686815646214724
Vince Carter,2016.0,3.105555404280903,-0.7377238742863064,-0.5901284402715296,-0.3932790594679097,-0.9238535632843906,-0.3579191590562771,-0.0904270050542268
Michael Carter-Williams,2016.0,-0.5296513853942096,0.9006484980944867,0.2868405305891292,-0.14131754504557184,1.9019271061071847,1.6570207659219314,-0.7600263314191099
Omri Casspi,2016.0,0.19738997254081284,0.5096053184921677,0.3303148152071709,-0.14131754504557184,0.05447629809916618,0.4815467315372856,-0.8350126122072891
Willie Cauley-Stein,2016.0,-1.014345624017558,-0.1858647633256352,-0.5136823770512206,0.15263755511382213,-0.7811373678605736,0.45130297422035665,-0.6331612635771173
Mario Chalmers,2016.0,0.6820842111641612,-0.05345281607510343,0.06697351298282007,0.5725734124843849,0.6082788822327178,1.6068458767338456,-0.8350205715955081
Tyson Chandler,2016.0,1.6514726884108577,0.18504217585184726,-0.4895415149816494,0.026656797902653014,0.11321745679534595,0.428116093610711,0.5412704726484932
Rakeem Christmas,2016.0,-0.5296513853942096,-2.0151921915019546,-1.047463660589518,3.6591019641580202,-1.6564633664599844,-1.4036474745512961,-1.079342836744067
Ian Clark,2016.0,-0.5296513853942096,-1.6874977112577714,-1.1225685648059618,-0.6452405738902471,-0.8382238460301006,-1.5891425194284614,-0.9018765268271666
Jordan Clarkson,2016.0,-0.7719985047058838,1.110600170198507,0.9895361692302522,-0.05733037357145923,0.4896991672551364,0.3203998254621038,0.3596574478089612
Darren Collison,2016.0,0.439737091852487,0.8352242296894667,0.7204738868298025,0.27861831232499085,0.5498518709028075,0.0026055008012677546,0.1622519860268612
Nick Collison,2016.0,2.136166927034206,-1.320313879417763,-1.3865268419734391,-1.4431187028943162,-0.5921391971976208,-0.15862988520625437,-0.8069422504090998
Mike Conley,2016.0,0.439737091852487,1.0087153700134919,0.9536413702488692,1.0135060627234753,0.22739041313439942,-0.2012420943653852,2.50339965280643
Pat Connaughton,2016.0,-0.7719985047058838,-2.228394838150804,-1.5681489209136035,-2.0940192818186887,-1.2870802724218702,-2.6639226323932133,-0.915249309751142
DeMarcus Cousins,2016.0,-0.28730426608253545,1.3779830453527757,3.0052299840745027,1.8953713632016576,3.154609362965673,2.6223084417634888,1.1810347271414767
Robert Covington,2016.0,-0.28730426608253545,0.6470500079297538,0.5114835516643857,-0.288295095125269,1.0240449965449598,2.365085806628424,1.0084869401254655
Allen Crabbe,2016.0,-0.7719985047058838,0.3600259601743407,0.062817304387964,-0.4982630238105504,-0.6641453261798153,0.693477060587767,1.341315328158988
Jamal Crawford,2016.0,2.136166927034206,0.469797693738258,0.754239159185064,-0.12032075217704379,0.1399541617608205,-0.570680801511114,0.28136006152165555
Jae Crowder,2016.0,-0.28730426608253545,1.0289183573266687,0.7616679754187157,0.25762151945646283,-0.22851940567154724,1.2167876628401662,-0.24252497596406355
Dante Cunningham,2016.0,0.439737091852487,0.19958136776377955,-0.6845460341436304,-1.2541475670775633,-1.01281332509857,0.3753659402237675,-0.8105621296353276
Seth Curry,2016.0,-0.28730426608253545,-0.8592589150362093,-0.5525759881633076,-0.1623143379140999,-0.6289067594085023,-1.5079884372947019,-0.71853517768864
Stephen Curry,2016.0,0.19738997254081284,1.333226382677654,3.5665986602013584,3.5541179998153796,2.5086816989723246,0.1848005996183539,3.2806329016811153
Troy Daniels,2016.0,-0.5296513853942096,-1.4127301186993342,-0.7592704234799078,0.0686503836397095,-0.9554945182388184,-1.5104149713119903,-0.6705122720387237
Anthony Davis,2016.0,-1.014345624017558,1.4874963854766734,2.5425331719859545,2.189326463361051,0.834753107101987,0.7789602051304317,1.9026424648825981
Ed Davis,2016.0,-0.04495714677086132,-0.2576187846408044,-0.6059739855394167,0.8665285126437784,-0.6641453261798153,0.8824071988885837,-0.29856740743291127
Dewayne Dedmon,2016.0,-0.04495714677086132,-1.2837468198163309,-0.977260923766512,0.5095830338788003,-0.9635516314367628,-0.058008851584618396,-0.3431059961353148
Sam Dekker,2016.0,-1.256692743329232,-2.490529239768242,-1.7555956146302742,-0.792218123969944,-1.6564633664599844,-2.93398159478791,-0.8744141106815185
Matthew Dellavedova,2016.0,-0.28730426608253545,0.19105970028663713,-0.43017758223162206,-0.6872341596273033,0.2604404794430729,0.6502220026083696,0.11266373402719766
Luol Deng,2016.0,0.9244313304758353,1.1162512007928465,0.4238240141911073,0.08964717650823757,-0.28175925702624527,-0.41099831547889765,1.0706329589633727
DeMar DeRozan,2016.0,-0.04495714677086132,1.5437416057738405,2.397870654262623,1.4544387129625664,1.161266645753838,0.3425029959750964,2.4035114784287233
Gorgui Dieng,2016.0,-0.04495714677086132,0.4890225018033665,0.02984684266151042,0.5305798267473287,0.48776044771248495,1.153130262917193,0.6818054739079727
Spencer Dinwiddie,2016.0,-1.014345624017558,-1.153643791519308,-0.8999361701643604,-1.1911571884719787,-0.9238535632843906,-0.3834247277268869,-0.9085630446286498
Goran Dragic,2016.0,0.6820842111641612,1.1718766980890227,0.7474541395832324,0.19463114085087824,1.5705083856229882,1.0618908302743595,1.0466853075836624
Andre Drummond,2016.0,-1.014345624017558,1.1830632567094876,1.116272865646126,1.391448334356982,0.7468068873435506,1.694806793582095,1.9026424648825981
Jared Dudley,2016.0,0.9244313304758353,0.3497563325883414,-0.3611876310561925,-0.6032469881531911,-0.4160658161097728,0.6556910329276042,0.1622519860268612
Tim Duncan,2016.0,3.105555404280903,0.2640879169880314,-0.24065758180537758,0.48858624101027187,0.19650756428859023,0.20194897946744592,-0.8634667933929304
Mike Dunleavy,2016.0,2.136166927034206,-0.03334336929493267,-0.4878109872347267,-1.1491636027349226,-0.6031257692674257,0.32414911281262243,-0.8911035580424244
Kevin Durant,2016.0,0.19738997254081284,1.5267290084267031,3.2332923532471383,2.861223835153951,2.7043092714899784,-0.022095838226575546,2.0573444191350214
Jarell Eddie,2016.0,-0.5296513853942096,-2.0563271283711524,-1.326631065547893,-0.7502245382328878,-1.608159423393462,-2.6396865716654845,-1.090640493453789
Wayne Ellington,2016.0,0.439737091852487,-0.20296969498673273,-0.3905780979596059,-0.9391956740496412,-0.912836874514833,-1.2828316229536685,-0.30899433233936796
Monta Ellis,2016.0,0.9244313304758353,1.2828253532592022,0.6944535226527128,-0.18331113078262834,1.4910454175536776,0.3534028116462978,-0.8174602660918412
James Ennis,2016.0,-0.28730426608253545,-0.9510853902694694,-0.4761299249429988,0.6775573768270255,-0.5718202812389755,-0.9862836235776743,-0.71853517768864
Tyler Ennis,2016.0,-1.256692743329232,-1.0386845597375156,-0.9627957095629057,-0.8132149168384725,-0.4005608467303952,-0.8048210796760996,-0.9085630446286498
Jeremy Evans,2016.0,0.439737091852487,-1.7339511046110676,-1.3366175418228265,-0.41427585233643777,-1.3634194451897468,-1.9647699853047214,-1.0948259946015515
Tyreke Evans,2016.0,-0.04495714677086132,0.9081306553357149,0.928224491184192,0.6985541696955532,2.010771991150416,1.1061004826367506,-0.685486029050189
Festus Ezeli,2016.0,-0.04495714677086132,-0.7390155510478995,-0.5240617815159155,0.656560583958497,-0.6189786762485846,0.19322291178256198,-1.0590297199720669
Kenneth Faried,2016.0,-0.04495714677086132,0.27635805611014896,0.4507110332205894,1.3494547486199258,0.04931468272497967,0.9261149174507128,0.5313336186452383
Jordan Farmar,2016.0,0.6820842111641612,0.15353309121298303,-0.1327932199535412,-0.288295095125269,0.22739041313439942,-0.1283690410207848,-1.0365934679775084
Derrick Favors,2016.0,-0.5296513853942096,1.0725819405826804,1.1454611003108885,1.4754355058310948,0.45021182792513276,0.7684396638490584,0.4149309771079492
Cristiano Felicio,2016.0,-0.7719985047058838,-1.4976881470184962,-1.1559677503215693,0.6355637910899694,-1.1297945678637051,-1.4036474745512961,-0.11019913610632197
Raymond Felton,2016.0,1.1667784497875096,0.5278610167226844,-0.06714348671434604,-0.5612534024161345,0.24308919463101922,-0.23676770787087825,-0.8069422504090998
Evan Fournier,2016.0,-0.7719985047058838,1.1316594065141017,0.9626450823679452,0.005660005034124952,0.45790416675565326,1.211480452435322,1.0466284548106692
Tim Frazier,2016.0,-0.28730426608253545,-1.0016058385811941,-0.8496032616663655,-0.14131754504557184,-0.055803292294822074,-0.7435033442531487,-0.8484639782974908
Channing Frye,2016.0,1.4091255690991835,-0.691038985617296,-0.6807524701041263,-0.3512854737308532,-0.8849803900546653,-0.15751826235862462,-0.16358869084780928
Danilo Gallinari,2016.0,0.19738997254081284,1.3951269142198544,1.7048982739839877,0.929518891249363,0.16814972824149413,-0.4219236993051665,1.4963463967972939
Langston Galloway,2016.0,-0.5296513853942096,0.2180224163588666,-0.4062588119611502,-0.6032469881531911,-0.7221944188562656,0.3693005915764883,-0.2588796236617869
Marc Gasol,2016.0,1.1667784497875096,1.3647284545838123,1.1756621374326637,0.656560583958497,1.1934692744648525,1.215578231238293,1.7594801074738575
Pau Gasol,2016.0,2.136166927034206,1.0530424360224508,1.1629899042807594,1.4964322986996226,1.204203484035191,0.21170520792068542,0.9202889592701251
Rudy Gay,2016.0,0.6820842111641612,1.3104695140468228,1.2893717877449775,0.19463114085087824,0.8374002084316282,1.088610949834047,-0.039133169864765865
Paul George,2016.0,-0.28730426608253545,1.4075279739463453,2.3402046380622483,1.3284579557513974,2.4523535190750914,1.4114115861308703,1.3636089428630813
Taj Gibson,2016.0,0.9244313304758353,0.42335198076824726,-0.2350520009879655,0.23662472658793438,-0.3145401262009712,0.8394450030557954,0.6676099681890372
